,date,y_change,KODEX_return,PER,PBR,Dividend_Yield,Kosdaq150_return,S&P500_return,WTI_change,WTI_Volume,T10Y2Y,T10Y3M,VIX
0,2021-01-05,0.0,113.0,30.68,1.2,1.42,0.0,28.840000000000146,2.549999999999997,643.19,0.83,0.87,-1.6000000000000014
1,2021-01-06,0.0,433.0,30.45,1.2,1.43,88.0,35.940000000000055,0.8100000000000023,509.37,0.9,0.95,-0.4100000000000001
2,2021-01-07,0.0,514.0,31.11,1.22,1.4,93.0,39.07999999999993,0.2999999999999971,369.29,0.94,0.99,-1.3000000000000007
3,2021-01-08,0.0,429.0,32.35,1.27,1.35,73.0,9.629999999999654,1.3100000000000025,499.42,0.99,1.05,-0.870000000000001
4,2021-01-11,0.0,-212.0,32.31,1.27,1.35,-59.0,-3.5299999999997453,-0.3299999999999983,394.82,1.01,1.07,0.7699999999999996
5,2021-01-12,0.0,42.0,32.08,1.26,1.36,9.0,-0.4299999999998363,1.0300000000000011,400.2,1.01,1.06,-0.1600000000000001
6,2021-01-13,0.0,-207.0,32.31,1.27,1.35,-64.0,7.610000000000127,-0.4000000000000057,429.9,0.96,1.01,-0.8599999999999994
7,2021-01-14,0.0,217.0,32.33,1.27,1.35,0.0,-19.44000000000005,0.7299999999999969,390.09,0.99,1.06,1.0300000000000011
8,2021-01-15,0.0,-429.0,31.67,1.24,1.38,-137.0,-20.480000000000015,-1.4399999999999975,165.67,0.98,1.02,0.8200000000000003
9,2021-01-19,0.0,711.0,31.76,1.25,1.37,79.0,17.029999999999745,0.9799999999999968,125.96,0.96,1.01,0.2099999999999973
10,2021-01-20,0.0,376.0,31.99,1.26,1.36,137.0,35.63000000000011,0.1099999999999994,37.84,0.97,1.02,-1.240000000000002
11,2021-01-21,0.0,137.0,32.47,1.27,1.34,0.0,-4.389999999999873,0.2000000000000028,352.4,0.99,1.03,-0.0199999999999995
12,2021-01-22,0.0,169.0,32.26,1.27,1.35,39.0,-2.769999999999982,-0.8299999999999983,437.48,0.97,1.02,-0.3299999999999983
13,2021-01-25,0.0,-95.0,33.02,1.3,1.32,-14.0,3.680000000000291,0.6000000000000014,349.08,0.92,0.96,0.8800000000000026
14,2021-01-26,0.0,296.0,32.28,1.27,1.35,73.0,-13.340000000000146,-0.2999999999999971,314.54,0.94,0.98,-0.8900000000000006
15,2021-01-27,0.0,-665.0,32.1,1.26,1.36,-240.0,-86.05999999999995,0.0900000000000034,442.38,0.92,0.96,13.39
16,2021-01-28,0.0,457.0,31.55,1.24,1.38,20.0,31.63000000000011,-0.3099999999999951,411.41,0.95,1.0,-3.039999999999999
17,2021-01-29,0.0,-118.0,30.59,1.2,1.43,0.0,-63.8100000000004,0.0500000000000042,410.91,1.0,1.05,-2.069999999999993
18,2021-02-01,0.0,424.0,31.42,1.23,1.39,54.0,42.690000000000055,1.5599999999999952,416.07,0.98,1.02,-1.2100000000000009
19,2021-02-02,0.0,330.0,31.84,1.25,1.37,79.0,34.4699999999998,1.2800000000000011,463.72,1.01,1.05,-2.450000000000003
20,2021-02-03,0.0,-95.0,32.18,1.26,1.36,-59.0,-10.099999999999907,0.6400000000000006,448.69,1.04,1.11,-1.6799999999999995
21,2021-02-04,0.0,235.0,31.74,1.25,1.37,35.0,35.07999999999993,0.269999999999996,381.4,1.04,1.11,-1.6700000000000017
22,2021-02-05,0.0,-43.0,32.08,1.26,1.36,-25.0,8.529999999999745,0.3900000000000005,400.83,1.1,1.16,-1.1199999999999974
23,2021-02-08,0.0,287.0,31.78,1.25,1.37,34.0,23.0,0.9099999999999966,399.72,1.08,1.14,-0.6500000000000021
24,2021-02-09,0.0,132.0,31.71,1.25,1.38,-14.0,0.7400000000002365,0.25,514.7,1.07,1.14,0.0599999999999987
25,2021-02-10,0.0,590.0,31.88,1.25,1.37,69.0,-10.900000000000093,0.2299999999999968,457.54,1.04,1.1,0.3499999999999978
26,2021-02-16,0.0,-226.0,32.53,1.28,1.34,-49.0,-7.019999999999982,0.0700000000000002,602.33,1.17,1.26,0.3300000000000018
27,2021-02-17,0.0,-71.0,32.22,1.27,1.35,-34.0,12.829999999999927,0.8999999999999986,335.42,1.18,1.25,-0.5199999999999996
28,2021-02-18,0.0,28.0,31.74,1.25,1.37,-30.0,-1.8900000000003276,-1.1599999999999966,132.04,1.18,1.26,0.509999999999998
29,2021-02-19,0.0,259.0,31.96,1.25,1.36,39.0,-14.449999999999818,-0.9600000000000009,102.43,1.23,1.3,-1.0500000000000007
30,2021-02-22,0.0,-264.0,31.67,1.24,1.38,-98.0,-9.050000000000182,2.6099999999999994,37.04,1.26,1.34,-1.0100000000000016
31,2021-02-23,0.0,-33.0,31.57,1.24,1.38,25.0,24.299999999999727,-0.4899999999999949,570.68,1.26,1.33,0.2899999999999991
32,2021-02-24,0.0,589.0,30.8,1.21,1.42,211.0,51.7199999999998,1.93,489.93,1.26,1.35,-2.4200000000000017
33,2021-02-25,0.0,-877.0,31.88,1.25,1.37,-348.0,-86.46000000000004,0.1400000000000005,510.36,1.37,1.5,7.16
34,2021-02-26,0.0,943.0,30.98,1.22,1.41,334.0,-28.509999999999764,-1.9600000000000009,472.72,1.3,1.4,-0.7800000000000011
35,2021-03-02,0.0,-94.0,31.3,1.23,1.39,-103.0,-33.34999999999991,-0.4799999999999969,464.13,1.29,1.38,0.5200000000000031
36,2021-03-03,0.0,-514.0,31.71,1.25,1.38,-186.0,-44.26999999999998,1.730000000000004,465.31,1.33,1.42,3.870000000000001
37,2021-03-04,0.0,-590.0,31.3,1.23,1.39,-172.0,-50.0600000000004,2.75,694.63,1.4,1.5,2.0500000000000007
38,2021-03-05,0.0,359.0,31.12,1.22,1.4,123.0,48.36000000000013,1.9300000000000068,573.17,1.42,1.52,-4.82
39,2021-03-08,0.0,9.0,30.81,1.21,1.42,-34.0,-23.039999999999964,-1.6300000000000097,533.38,1.42,1.54,-2.140000000000001
40,2021-03-09,0.0,514.0,30.6,1.2,1.43,226.0,23.51000000000022,-0.7199999999999989,554.56,1.38,1.5,-1.0799999999999983
41,2021-03-10,0.0,156.0,30.42,1.19,1.43,94.0,6.820000000000164,0.5999999999999943,498.49,1.37,1.49,-1.2000000000000028
42,2021-03-11,0.0,415.0,30.99,1.22,1.41,73.0,23.800000000000185,1.3199999999999932,441.06,1.4,1.5,-0.5899999999999999
43,2021-03-12,0.0,42.0,31.41,1.23,1.39,-20.0,18.820000000000164,-0.3499999999999943,321.71,1.5,1.6,-1.879999999999999
44,2021-03-15,0.0,189.0,31.32,1.23,1.39,79.0,25.980000000000015,-0.1700000000000017,378.01,1.48,1.58,-1.8099999999999987
45,2021-03-16,0.0,10.0,31.54,1.24,1.38,-19.0,-10.88000000000011,-0.5300000000000011,317.54,1.47,1.6,-0.3500000000000014
46,2021-03-17,0.0,307.0,31.34,1.23,1.39,79.0,24.549999999999727,-0.1500000000000056,254.72,1.5,1.61,-0.870000000000001
47,2021-03-18,0.0,-552.0,31.53,1.24,1.38,-201.0,-38.03999999999997,-4.420000000000002,143.6,1.55,1.7,2.629999999999999
48,2021-03-19,0.0,161.0,31.45,1.24,1.39,-64.0,-0.0399999999999636,1.8599999999999997,84.17,1.58,1.73,-0.4800000000000004
49,2021-03-22,0.0,241.0,31.41,1.23,1.39,30.0,24.110000000000127,0.0,28.26,1.54,1.66,-3.030000000000001
50,2021-03-23,0.0,-250.0,31.09,1.22,1.4,-83.0,-27.079999999999927,-3.520000000000003,712.32,1.48,1.62,0.8399999999999999
51,2021-03-24,0.0,-104.0,31.0,1.22,1.41,-64.0,-30.789999999999964,3.780000000000001,566.29,1.48,1.6,0.5599999999999987
52,2021-03-25,0.0,156.0,31.12,1.22,1.4,34.0,30.17999999999984,-2.239999999999995,580.11,1.49,1.61,-0.990000000000002
53,2021-03-26,0.0,137.0,31.45,1.24,1.39,79.0,57.42000000000007,2.490000000000002,472.0,1.53,1.65,-0.4600000000000008
54,2021-03-29,0.0,103.0,31.4,1.23,1.39,0.0,1.7800000000002,0.6300000000000026,449.36,1.59,1.7,0.3399999999999998
55,2021-03-30,0.0,104.0,31.75,1.25,1.37,0.0,-4.789999999999964,-1.4100000000000037,388.19,1.57,1.71,-1.150000000000002
56,2021-03-31,0.0,282.0,31.67,1.24,1.38,39.0,5.639999999999873,-1.2900000000000065,414.16,1.58,1.71,-0.4000000000000021
57,2021-04-01,0.0,330.0,31.94,1.25,1.36,79.0,27.08999999999969,1.9600000000000009,605.57,1.52,1.67,-1.2700000000000031
58,2021-04-05,0.0,235.0,32.29,1.27,1.35,44.0,43.4699999999998,-2.8500000000000014,438.86,1.56,1.7,-0.25
59,2021-04-06,0.0,76.0,32.35,1.27,1.35,24.0,-1.6300000000001091,0.5300000000000011,457.35,1.51,1.65,0.0500000000000007
60,2021-04-07,0.0,-61.0,32.46,1.27,1.34,15.0,5.659999999999855,0.5100000000000051,475.54,1.52,1.66,-0.8299999999999983
61,2021-04-08,0.0,33.0,32.52,1.28,1.34,20.0,7.220000000000255,0.0799999999999983,419.91,1.5,1.63,0.0299999999999975
62,2021-04-09,0.0,142.0,32.4,1.27,1.35,29.0,32.69000000000051,-0.4399999999999977,351.44,1.51,1.65,-0.3599999999999994
63,2021-04-12,0.0,10.0,32.44,1.27,1.34,-30.0,3.2799999999997453,0.3500000000000014,410.22,1.51,1.67,-0.5199999999999996
64,2021-04-13,0.0,113.0,32.79,1.29,1.33,25.0,11.489999999999782,0.5399999999999991,349.73,1.48,1.61,-0.3399999999999998
65,2021-04-14,0.0,-71.0,32.95,1.29,1.32,-15.0,-16.920000000000073,2.710000000000001,419.81,1.48,1.62,0.2799999999999976
66,2021-04-15,0.0,137.0,33.07,1.3,1.32,25.0,30.65999999999985,0.6300000000000026,243.37,1.4,1.54,-0.2100000000000008
67,2021-04-16,0.0,0.0,33.12,1.3,1.32,-74.0,11.329999999999927,-0.1899999999999977,87.8,1.43,1.57,-0.3999999999999986
68,2021-04-19,0.0,-85.0,33.12,1.3,1.32,-20.0,-16.539999999999964,0.4000000000000057,74.38,1.45,1.59,0.25
69,2021-04-20,0.0,-269.0,33.35,1.31,1.31,-83.0,-24.24000000000069,-1.0300000000000011,33.04,1.43,1.55,1.3200000000000005
70,2021-04-21,0.0,174.0,32.85,1.29,1.33,44.0,45.0,-1.0399999999999991,431.49,1.42,1.54,-0.9800000000000004
71,2021-04-22,0.0,-217.0,32.92,1.29,1.32,-88.0,-35.48000000000047,0.3200000000000003,344.7,1.41,1.54,1.4299999999999995
72,2021-04-23,0.0,108.0,32.99,1.3,1.32,20.0,41.39000000000033,0.490000000000002,345.41,1.42,1.55,-1.2300000000000004
73,2021-04-26,0.0,38.0,33.32,1.31,1.31,-10.0,2.590000000000145,-0.1500000000000056,366.87,1.4,1.55,-0.3000000000000007
74,2021-04-27,0.0,-47.0,33.3,1.31,1.31,-49.0,-1.5299999999997451,0.9699999999999988,361.54,1.46,1.62,-0.0600000000000022
75,2021-04-28,0.0,144.0,32.94,1.29,1.32,55.0,-1.9600000000000364,0.8200000000000003,387.68,1.46,1.62,-0.1899999999999977
76,2021-04-29,0.0,-62.0,32.87,1.29,1.33,35.0,5.329999999999927,1.3100000000000025,384.49,1.49,1.64,0.7300000000000004
77,2021-04-30,0.0,-44.0,32.6,1.28,1.34,10.0,-16.93000000000029,-1.2999999999999972,400.52,1.49,1.64,0.9399999999999976
78,2021-05-03,0.0,43.0,26.05,1.26,1.83,-79.0,0.680000000000291,0.8499999999999943,285.97,1.47,1.59,-0.3399999999999998
79,2021-05-04,0.0,-168.0,26.22,1.27,1.82,-44.0,-14.38000000000011,1.1599999999999966,370.21,1.45,1.59,1.3200000000000005
80,2021-05-06,0.0,63.0,26.48,1.28,1.8,44.0,32.47999999999956,-0.5600000000000023,389.21,1.42,1.56,-0.0199999999999995
81,2021-05-07,0.0,225.0,26.63,1.29,1.79,94.0,22.26000000000022,0.0,431.42,1.46,1.58,-1.759999999999998
82,2021-05-10,0.0,-301.0,27.07,1.31,1.76,-149.0,-39.85999999999967,-0.6499999999999915,448.34,1.47,1.61,2.3200000000000003
83,2021-05-11,0.0,19.0,26.75,1.3,1.79,20.0,1.7600000000002185,0.3799999999999954,514.95,1.48,1.63,0.6699999999999982
84,2021-05-12,0.0,-537.0,26.46,1.28,1.8,-213.0,-67.51000000000022,0.6200000000000045,508.52,1.53,1.67,5.169999999999998
85,2021-05-13,0.0,153.0,26.09,1.26,1.83,114.0,37.51000000000022,-1.93,547.69,1.5,1.64,-2.900000000000002
86,2021-05-14,0.0,230.0,26.36,1.28,1.81,104.0,44.27000000000044,1.5400000000000065,383.75,1.47,1.62,-2.960000000000001
87,2021-05-17,0.0,125.0,26.2,1.27,1.82,5.0,-6.630000000000109,0.769999999999996,268.48,1.48,1.62,-0.1700000000000017
88,2021-05-18,0.0,-311.0,26.53,1.28,1.8,-69.0,-38.10999999999967,-0.8400000000000034,167.35,1.48,1.62,2.4499999999999997
89,2021-05-20,0.0,225.0,26.44,1.28,1.81,94.0,37.14999999999964,-1.3400000000000034,29.62,1.48,1.62,-1.6599999999999966
90,2021-05-21,0.0,-43.0,26.39,1.28,1.81,-44.0,-12.75,1.6899999999999975,530.83,1.46,1.62,-0.2700000000000031
91,2021-05-24,0.0,206.0,26.25,1.27,1.82,74.0,26.890000000000327,2.18,466.65,1.46,1.59,-2.1000000000000014
92,2021-05-25,0.0,53.0,26.48,1.28,1.8,20.0,-17.80999999999949,0.0499999999999971,497.39,1.41,1.54,0.4899999999999984
93,2021-05-26,0.0,28.0,26.46,1.28,1.8,25.0,4.399999999999636,0.1699999999999875,376.21,1.44,1.56,-1.0100000000000016
94,2021-05-27,0.0,120.0,26.43,1.28,1.81,15.0,-1.059999999999491,0.6899999999999977,337.54,1.47,1.59,-1.2900000000000027
95,2021-05-28,0.0,129.0,26.56,1.29,1.8,40.0,-6.660000000000764,-0.6300000000000097,390.46,1.44,1.57,-0.0399999999999991
96,2021-06-01,0.0,9.0,26.84,1.3,1.78,-10.0,-14.480000000000471,1.039999999999992,570.99,1.46,1.6,0.6600000000000001
97,2021-06-02,0.0,77.0,26.86,1.3,1.78,50.0,1.300000000000182,0.8400000000000034,333.0,1.46,1.57,-0.379999999999999
98,2021-06-03,0.0,-163.0,18.13,1.28,1.76,-65.0,1.4200000000000728,0.0499999999999971,351.37,1.47,1.61,0.3099999999999987
99,2021-06-04,0.0,240.0,18.09,1.28,1.77,74.0,23.840000000000146,0.710000000000008,326.25,1.42,1.54,-1.6699999999999982
100,2021-06-07,0.0,0.0,18.16,1.28,1.76,45.0,-2.819999999999709,-0.289999999999992,365.62,1.41,1.55,-0.9199999999999982
101,2021-06-08,0.0,-91.0,18.13,1.28,1.76,-5.0,-6.550000000000182,0.7599999999999909,441.3,1.39,1.51,0.490000000000002
102,2021-06-09,0.0,29.0,17.95,1.27,1.78,5.0,-13.4399999999996,-0.0500000000000113,410.82,1.34,1.47,0.7100000000000009
103,2021-06-10,0.0,115.0,17.97,1.27,1.77,44.0,10.61999999999989,0.5300000000000011,492.46,1.31,1.42,-2.0799999999999983
104,2021-06-11,0.0,39.0,18.11,1.28,1.76,34.0,4.539999999999964,0.8100000000000023,563.58,1.31,1.44,-0.5299999999999994
105,2021-06-14,0.0,29.0,18.12,1.28,1.76,-15.0,6.839999999999236,0.2299999999999897,319.64,1.35,1.48,0.3500000000000014
106,2021-06-15,0.0,-53.0,18.16,1.29,1.76,-35.0,-8.6899999999996,0.960000000000008,336.04,1.35,1.48,0.75
107,2021-06-16,0.0,-230.0,18.27,1.29,1.74,-89.0,-25.170000000000076,-0.2999999999999971,426.78,1.36,1.53,1.16
108,2021-06-17,0.0,96.0,18.2,1.29,1.75,-9.0,1.4899999999997815,-0.6099999999999994,373.78,1.29,1.48,-0.7399999999999984
109,2021-06-18,0.0,-426.0,18.22,1.29,1.75,-148.0,-38.32999999999993,0.5400000000000063,139.58,1.19,1.4,3.7399999999999984
110,2021-06-21,0.0,225.0,18.06,1.28,1.76,49.0,51.39000000000033,2.140000000000001,123.66,1.23,1.45,-3.849999999999998
111,2021-06-22,0.0,144.0,18.19,1.29,1.75,40.0,21.829999999999927,-0.3499999999999943,29.0,1.23,1.44,-1.25
112,2021-06-23,0.0,67.0,18.26,1.29,1.75,20.0,-7.430000000000291,0.1700000000000017,429.21,1.24,1.45,0.0700000000000002
113,2021-06-24,0.0,167.0,18.32,1.3,1.74,74.0,9.519999999999529,0.019999999999996,334.83,1.23,1.44,-0.0199999999999995
114,2021-06-25,0.0,58.0,18.41,1.3,1.73,74.0,6.25,0.730000000000004,364.72,1.26,1.48,-0.4199999999999999
115,2021-06-28,0.0,24.0,18.4,1.3,1.73,35.0,5.710000000000036,-1.0799999999999983,354.7,1.24,1.44,-0.3100000000000005
116,2021-06-29,0.0,100.0,18.33,1.3,1.74,-10.0,-1.4099999999998545,0.2000000000000028,321.45,1.22,1.45,0.33
117,2021-06-30,0.0,19.0,18.38,1.3,1.73,-30.0,6.850000000000364,0.0,383.63,1.2,1.4,-0.3499999999999996
118,2021-07-01,0.0,-15.0,18.3,1.3,1.74,5.0,19.21000000000004,1.730000000000004,615.68,1.23,1.43,-0.1399999999999988
119,2021-07-02,0.0,177.0,18.3,1.3,1.74,39.0,25.73999999999978,0.1400000000000005,377.53,1.2,1.39,-0.4599999999999991
120,2021-07-06,0.0,-144.0,18.44,1.31,1.73,0.0,-12.920000000000073,-1.9799999999999895,714.04,1.15,1.32,0.6700000000000017
121,2021-07-07,0.0,47.0,18.33,1.3,1.74,-5.0,7.119999999999891,-1.6499999999999917,607.97,1.11,1.28,-0.2300000000000004
122,2021-07-08,0.0,-402.0,18.15,1.29,1.76,-70.0,-0.25,0.769999999999996,529.69,1.11,1.24,1.2600000000000016
123,2021-07-09,0.0,249.0,17.95,1.27,1.78,65.0,40.17000000000007,1.2999999999999972,422.15,1.14,1.31,-1.6999999999999993
124,2021-07-12,0.0,187.0,18.11,1.28,1.76,25.0,12.220000000000256,-0.6400000000000006,397.93,1.15,1.33,-0.6799999999999997
125,2021-07-13,0.0,-144.0,18.25,1.29,1.75,-59.0,-11.859999999999673,1.0699999999999932,444.08,1.16,1.37,0.7300000000000004
126,2021-07-14,0.0,120.0,18.22,1.29,1.75,10.0,-5.809999999999491,-2.0400000000000063,528.36,1.14,1.31,-1.0100000000000016
127,2021-07-15,0.0,-186.0,18.34,1.3,1.74,-84.0,-8.990000000000691,-1.309999999999988,368.68,1.08,1.26,0.3100000000000023
128,2021-07-16,0.0,-359.0,18.31,1.3,1.74,-94.0,-40.27000000000044,0.3299999999999983,133.93,1.06,1.26,1.6499999999999986
129,2021-07-19,0.0,-302.0,18.08,1.29,1.76,-119.0,-37.76999999999953,-5.069999999999993,82.57,0.98,1.14,2.890000000000001
130,2021-07-20,0.0,254.0,18.02,1.28,1.76,80.0,58.10000000000037,0.8200000000000074,29.74,1.03,1.18,-1.16
131,2021-07-21,0.0,240.0,17.94,1.28,1.77,75.0,27.55999999999949,3.8499999999999934,503.03,1.08,1.25,-1.8200000000000005
132,2021-07-22,0.0,67.0,18.11,1.29,1.75,0.0,6.209999999999127,1.6899999999999975,435.18,1.07,1.22,0.1000000000000014
133,2021-07-23,0.0,130.0,18.14,1.29,1.75,65.0,30.600000000000364,0.3599999999999994,274.78,1.08,1.25,0.2199999999999988
134,2021-07-26,0.0,216.0,17.97,1.28,1.77,29.0,12.649999999999636,-0.2700000000000102,395.74,1.07,1.24,-1.0900000000000034
135,2021-07-27,0.0,-72.0,18.01,1.28,1.76,-54.0,-14.920000000000073,-0.5699999999999932,333.12,1.05,1.2,0.7399999999999984
136,2021-07-28,0.0,119.0,18.04,1.28,1.76,64.0,-2.300000000000182,0.4899999999999949,318.91,1.06,1.21,-1.1000000000000014
137,2021-07-29,0.0,-173.0,18.07,1.29,1.76,-40.0,15.55999999999949,1.2199999999999989,294.46,1.08,1.22,-0.2100000000000008
138,2021-07-30,0.0,191.0,17.85,1.27,1.78,75.0,0.1400000000003274,0.5400000000000063,303.7,1.05,1.18,-1.4500000000000028
139,2021-08-02,0.0,-52.0,17.96,1.28,1.77,-20.0,-19.75,-2.6499999999999915,448.2,1.03,1.15,1.3000000000000007
140,2021-08-03,0.0,106.0,18.04,1.28,1.76,29.0,30.40999999999985,-0.9599999999999936,509.94,1.02,1.14,-1.1300000000000026
141,2021-08-04,0.0,-9.0,18.28,1.3,1.74,0.0,-13.269999999999529,-2.1699999999999875,582.92,1.02,1.14,-0.2600000000000015
142,2021-08-05,0.0,-5.0,18.26,1.3,1.74,25.0,20.24000000000069,1.0300000000000011,416.33,1.02,1.18,-0.4499999999999993
143,2021-08-06,0.0,-182.0,18.23,1.3,1.74,-103.0,7.450000000000728,-0.8599999999999994,537.14,1.1,1.25,-1.3100000000000025
144,2021-08-09,0.0,139.0,18.43,1.31,1.72,-45.0,-5.420000000000073,-1.3999999999999917,598.38,1.1,1.27,-0.4000000000000021
145,2021-08-10,0.0,-111.0,18.34,1.3,1.73,-45.0,0.9600000000000364,1.440000000000012,452.13,1.12,1.31,-0.0300000000000011
146,2021-08-11,0.0,-9.0,18.31,1.31,1.73,-5.0,5.519999999999527,0.7399999999999949,513.29,1.12,1.3,-0.75
147,2021-08-12,0.0,-96.0,18.24,1.3,1.73,-25.0,14.760000000000218,-0.269999999999996,352.47,1.13,1.3,-0.7399999999999984
148,2021-08-13,0.0,38.0,18.02,1.29,1.75,0.0,3.1599999999998545,-0.4699999999999988,272.03,1.06,1.23,-0.2300000000000004
149,2021-08-17,0.0,14.0,17.86,1.28,1.77,-55.0,-14.039999999999964,-0.8400000000000034,235.3,1.03,1.19,0.6000000000000014
150,2021-08-18,0.0,-307.0,17.94,1.28,1.76,-109.0,-40.66999999999916,-1.1200000000000043,121.2,1.04,1.2,4.010000000000002
151,2021-08-19,0.0,154.0,17.6,1.26,1.79,94.0,23.360000000000586,-0.8900000000000006,88.24,1.02,1.18,-1.4499999999999993
152,2021-08-20,0.0,263.0,17.39,1.24,1.81,118.0,31.109999999999676,-1.7299999999999969,24.63,1.03,1.21,-4.18
153,2021-08-23,0.0,321.0,17.57,1.26,1.8,119.0,29.25,3.68,397.29,1.02,1.2,-1.6799999999999995
154,2021-08-24,0.0,106.0,17.84,1.28,1.77,35.0,1.8299999999999272,2.0,335.89,1.05,1.24,0.259999999999998
155,2021-08-25,0.0,62.0,17.89,1.28,1.76,20.0,5.739999999999782,0.730000000000004,353.74,1.12,1.29,-0.6300000000000026
156,2021-08-26,0.0,-144.0,17.78,1.27,1.77,-69.0,-23.840000000000146,-0.5799999999999983,344.29,1.09,1.29,1.379999999999999
157,2021-08-27,0.0,393.0,17.82,1.27,1.77,104.0,35.26999999999953,0.9899999999999948,326.06,1.09,1.26,-1.5599999999999987
158,2021-08-30,0.0,33.0,17.88,1.28,1.77,-10.0,15.029999999999744,-0.0900000000000034,360.8,1.09,1.24,-0.5799999999999983
159,2021-08-31,0.0,-48.0,18.2,1.3,1.73,-80.0,-7.069999999999709,-0.6800000000000068,325.85,1.1,1.26,0.5
160,2021-09-01,0.0,-82.0,18.24,1.3,1.73,-50.0,-4.710000000000036,0.0400000000000062,399.5,1.11,1.26,0.0500000000000007
161,2021-09-02,0.0,125.0,18.1,1.29,1.74,10.0,2.4700000000002547,1.6999999999999886,403.31,1.09,1.24,0.1400000000000005
162,2021-09-03,0.0,44.0,18.24,1.3,1.73,-5.0,3.0100000000002183,-0.4699999999999988,313.09,1.12,1.28,0.1400000000000005
163,2021-09-07,0.0,-144.0,18.16,1.3,1.74,-65.0,-15.350000000000364,-0.7600000000000051,481.7,1.16,1.33,1.1999999999999993
164,2021-09-08,0.0,-125.0,18.02,1.29,1.75,-74.0,-4.020000000000437,0.9299999999999926,389.33,1.13,1.3,-1.009999999999998
165,2021-09-09,0.0,72.0,14.82,1.23,1.77,-25.0,-19.74000000000069,-1.2199999999999989,556.45,1.07,1.26,-0.6400000000000006
166,2021-09-10,0.0,-144.0,14.87,1.23,1.77,-69.0,-48.34000000000015,1.75,411.08,1.12,1.3,3.009999999999998
167,2021-09-13,0.0,149.0,14.89,1.23,1.77,20.0,-6.080000000000837,0.710000000000008,390.94,1.12,1.27,-0.2699999999999996
168,2021-09-14,0.0,9.0,14.99,1.24,1.75,-15.0,-36.27999999999975,-0.1800000000000068,414.23,1.07,1.24,-0.1199999999999974
169,2021-09-15,0.0,158.0,15.01,1.24,1.75,45.0,33.21000000000004,1.8499999999999943,418.67,1.1,1.27,-1.120000000000001
170,2021-09-16,0.0,-139.0,14.91,1.23,1.76,15.0,-3.3299999999999272,-0.0400000000000062,298.41,1.11,1.3,0.2800000000000011
171,2021-09-17,0.0,-240.0,14.95,1.24,1.76,-30.0,-36.75,-0.6500000000000057,119.93,1.14,1.33,2.4399999999999977
172,2021-09-23,0.0,187.0,15.0,1.23,1.76,59.0,42.22999999999956,1.3299999999999983,403.41,1.14,1.38,-1.2800000000000011
173,2021-09-24,0.0,5.0,14.99,1.23,1.76,-30.0,17.4399999999996,0.7400000000000091,350.38,1.18,1.44,-1.5799999999999983
174,2021-09-27,0.0,-28.0,15.03,1.24,1.75,-44.0,0.9899999999997816,1.2600000000000051,417.83,1.17,1.44,0.9800000000000004
175,2021-09-28,0.0,-470.0,14.86,1.22,1.77,-198.0,-66.90999999999985,-0.1400000000000005,476.14,1.23,1.5,3.5100000000000016
176,2021-09-29,0.0,-72.0,14.68,1.21,1.8,-20.0,-2.949999999999818,0.4500000000000028,424.19,1.25,1.51,0.4899999999999984
177,2021-09-30,0.0,-215.0,14.72,1.21,1.79,-138.0,-63.13000000000011,0.25,583.19,1.24,1.48,1.66
178,2021-10-01,0.0,-345.0,14.48,1.19,1.82,-144.0,39.89000000000033,0.7599999999999909,389.0,1.21,1.44,-3.6300000000000026
179,2021-10-05,0.0,192.0,14.21,1.17,1.86,69.0,35.850000000000364,1.3500000000000083,449.62,1.26,1.5,-1.620000000000001
180,2021-10-06,0.0,326.0,13.95,1.15,1.89,183.0,43.98000000000047,-1.6099999999999994,459.06,1.23,1.49,-1.9499999999999995
181,2021-10-07,0.0,163.0,14.2,1.17,1.86,69.0,16.030000000000655,1.2999999999999972,545.01,1.26,1.53,-1.0
182,2021-10-08,0.0,-115.0,14.18,1.17,1.86,-84.0,-15.150000000000546,0.4899999999999949,662.01,1.29,1.56,-0.6900000000000013
183,2021-10-12,0.0,-28.0,13.99,1.15,1.88,-10.0,-17.670000000000073,0.1400000000000005,598.18,1.24,1.53,-0.7699999999999996
184,2021-10-13,0.0,211.0,14.12,1.16,1.87,153.0,5.789999999999964,-0.1400000000000005,487.22,1.19,1.51,-1.5
185,2021-10-14,0.0,259.0,14.34,1.18,1.84,99.0,51.47999999999956,0.7199999999999989,399.81,1.16,1.47,-1.150000000000002
186,2021-10-15,0.0,43.0,14.47,1.19,1.82,5.0,23.68000000000029,0.7999999999999972,277.95,1.18,1.54,-0.3399999999999998
187,2021-10-18,0.0,269.0,14.43,1.19,1.83,69.0,22.75999999999931,-0.1599999999999966,134.1,1.15,1.53,-0.9800000000000004
188,2021-10-19,0.0,149.0,14.54,1.2,1.81,44.0,22.289999999999964,0.5899999999999892,82.61,1.24,1.6,-0.3900000000000005
189,2021-10-20,0.0,48.0,14.46,1.19,1.82,5.0,11.769999999999529,0.5300000000000011,25.72,1.25,1.6,-0.33
190,2021-10-21,0.0,-48.0,14.43,1.19,1.83,0.0,17.539999999999964,-1.0799999999999983,567.5,1.23,1.62,-1.049999999999999
191,2021-10-22,0.0,-95.0,14.43,1.19,1.83,-20.0,-1.2200000000002549,1.1500000000000057,465.36,1.18,1.6,0.08
